{'engine_speed': '0.0', 'fluid_two': '0.0', 'fluid_four': '0.0', 'fluid_three': '0.0', 'time': '23-11-1-1', 'fluid_senven': '0.0', 'fluid_one': '0.0', 'fluid_eight': '0.0', 'oil_allowance': '496', 'fluid_six': '0.0', 'oil_pressure': '7.84', 'water_temperature': '66.5', 'fluid_five': '0.0', 'battery_voltage': '23.7'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-30-40', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-30-44', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-30-47', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-30-52', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-30-55', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-30-58', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-2', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-5', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-8', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.28', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-11', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-15', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-16', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.28', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-20', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '488', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-23', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-26', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-30', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-31', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-35', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-39', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-43', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.28', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-46', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-49', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-51', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-54', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-57', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-31-59', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-32-2', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.9', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-32-6', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_two': '0.0', 'fluid_three': '0.0', 'fluid_one': '655.', 'battery_voltage': '23.8', 'fluid_six': '0.0', 'water_temperature': '83.2', 'oil_allowance': '484', 'oil_pressure': '6.24', 'fluid_senven': '0.0', 'engine_speed': '0.0', 'fluid_four': '0.0', 'time': '24-16-32-10', 'fluid_five': '0.0', 'fluid_eight': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-10', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.6', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-14', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.6', 'fluid_three': '655.'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-17', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.5', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-20', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.5', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-23', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.5', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-25', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.5', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-28', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.4', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-31', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.4', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-35', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.4', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-39', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.3', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-44', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.3', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-47', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.3', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-51', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.3', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-55', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.2', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-37-56', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.2', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-0', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.2', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-3', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.2', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-7', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.2', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-9', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.2', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-13', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.1', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-16', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.1', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-18', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.1', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-22', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.1', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-26', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-30', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-33', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-38', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-41', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-45', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.9', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-49', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-53', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.9', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.32', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-56', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '57.0', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-38-59', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.9', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '24.0', 'time': '24-16-39-3', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.9', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-8', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.9', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-10', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.9', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-14', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-17', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-19', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-23', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-28', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-32', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-36', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-38', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-41', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
