{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-13', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1519}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.7', 'Number': 9788}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.4', 'Number': 9789}
{'5_oilPressure_ch': '39.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.87', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.8', 'Number': 9790}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.5', 'Number': 9791}
{'5_oilPressure_ch': '38.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.9', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.9', 'Number': 9792}
{'5_oilPressure_ch': '39.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '73.7', 'Number': 9793}
{'5_oilPressure_ch': '39.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '36.7', '7_oilPressure_ch': '74.1', 'Number': 9794}
{'5_oilPressure_ch': '39.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '74.1', 'Number': 9795}
{'5_oilPressure_ch': '39.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.8', 'Number': 9796}
{'5_oilPressure_ch': '39.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.4', 'Number': 9797}
{'5_oilPressure_ch': '39.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.5', 'Number': 9798}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.5', 'Number': 9799}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.1', 'Number': 9800}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.9', 'Number': 9801}
{'5_oilPressure_ch': '39.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.8', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.3', 'Number': 9802}
{'5_oilPressure_ch': '39.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.59', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.9', 'Number': 9803}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.1', 'Number': 9804}
{'5_oilPressure_ch': '38.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.4', 'Number': 9805}
{'5_oilPressure_ch': '38.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '73.8', 'Number': 9806}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.1', 'Number': 9807}
{'5_oilPressure_ch': '39.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.4', 'Number': 9808}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.8', 'Number': 9809}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.1', 'Number': 9810}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '74.1', 'Number': 9811}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.9', 'Number': 9812}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '74.8', 'Number': 9813}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.1', 'Number': 9814}
{'5_oilPressure_ch': '38.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '74.2', 'Number': 9815}
{'5_oilPressure_ch': '38.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.4', 'Number': 9816}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.87', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.5', 'Number': 9817}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.8', 'Number': 9818}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.2', 'Number': 9819}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.9', 'Number': 9820}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.5', 'Number': 9821}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.5', 'Number': 9822}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.9', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.8', 'Number': 9823}
{'5_oilPressure_ch': '37.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.3', 'Number': 9824}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '74.5', 'Number': 9825}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '74.3', 'Number': 9826}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.9', 'Number': 9827}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.8', 'Number': 9828}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.7', 'Number': 9829}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.8', 'Number': 9830}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.9', 'Number': 9831}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.1', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.7', 'Number': 9832}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.8', 'Number': 9833}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.4', 'Number': 9834}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.5', 'Number': 9835}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.0', 'Number': 9836}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '74.1', 'Number': 9837}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.8', 'Number': 9838}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.8', 'Number': 9839}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.6', 'Number': 9840}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.0', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.4', 'Number': 9841}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.0', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.3', 'Number': 9842}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '38.7', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.1', 'Number': 9843}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.5', 'Number': 9844}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '39.1', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.4', 'Number': 9845}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '38.8', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.3', 'Number': 9846}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '38.8', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.1', 'Number': 9847}
{'5_oilPressure_ch': '38.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '36.6', '7_oilPressure_ch': '73.4', 'Number': 9848}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.3', 'Number': 9849}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.0', 'Number': 9850}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '73.9', 'Number': 9851}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.6', '7_oilPressure_ch': '74.1', 'Number': 9852}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '73.4', 'Number': 9853}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.3', 'Number': 9854}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.0', 'Number': 9855}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.9', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.8', 'Number': 9856}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.5', 'Number': 9857}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-36', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.8', 'Number': 9858}
{'5_oilPressure_ch': '39.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '40.1', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.3', 'Number': 9859}
{'5_oilPressure_ch': '37.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '73.6', 'Number': 9860}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '39.4', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.9', 'Number': 9861}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '38.6', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.3', 'Number': 9862}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.0', 'Number': 9863}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.87', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '73.8', 'Number': 9864}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.0', 'Number': 9865}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.9', 'Number': 9866}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.1', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.1', 'Number': 9867}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.2', 'Number': 9868}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.4', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.1', 'Number': 9869}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.0', 'Number': 9870}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '36.4', '7_oilPressure_ch': '73.3', 'Number': 9871}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '36.3', '7_oilPressure_ch': '73.6', 'Number': 9872}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.73', '6_oilPressure_ch': '39.4', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.9', 'Number': 9873}
